"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","phenoid"
"cell10441",-3.17882615375095,1.17956589929559,5.11893274306133,1.01541566240043,2.1456331501688,-1.87624868048604,0.422578240295706,-3.58648937085708,1.75459174911146,-0.518135429667716,2.17663964574041,-0.618021012422253,0.936807392377235,-1.72914277415085,1.67475503567826,0.0118820726148562,-0.798053070894287,0.1049124343609,"CD4+/CD25_T_Reg"
"cell10694",-4.39636772125117,4.4227782700908,-1.39000284355251,-4.3298513318425,-8.34954610222144,5.07500032841889,-9.32123783733128,-2.91460283187502,-1.66409251493385,-3.25787625846089,-7.46906979389852,-4.55103135560439,2.91554756004815,3.73166954023972,-1.06155967395096,5.37662739312192,2.27802746403368,-2.77957602344594,"CD14+_Monocyte"
"cell10734",-1.88302711132076,5.8480493570704,-4.46334694141636,-4.66482081558249,-6.56323815879797,2.39105657855506,-5.17442519225936,-2.6684131193943,-1.36813069519635,-1.49851840037603,-3.92978477133786,-4.00737535162528,2.99370704802902,-0.962890971998818,-0.655810619055068,3.55662220158658,-0.359636933089495,-0.459809685576577,"CD14+_Monocyte"
"cell11088",-2.92007915328897,10.734092340073,-1.24366883132796,-1.74169516607933,0.384658534223941,3.49198351114313,-1.681562454433,-0.620729361178366,1.12831228432888,-1.94741347015428,2.03418683356726,2.31999591486508,2.18338222916124,1.70754328915219,1.2143317277201,-0.656108701693934,1.54939994807475,1.28846295963644,"CD4+_T_Helper2"
"cell11092",-5.69841229159138,-18.1379273672338,-12.4794595592052,0.414688973124071,-3.75913308378207,6.66674567846609,0.899039729170779,5.50953296202536,4.96921564167817,1.8778694685688,5.32218736004342,-3.79666198428989,-2.63182352384759,5.17568183376957,-1.1430947080844,12.1519763425585,-7.50199443633656,-6.38958517209168,"CD8+_Cytotoxic_T"
"cell11122",-3.81596072624887,7.96803038690624,1.02457469971414,0.710600838861516,-1.01882712359715,-0.807386120408637,6.67629436066873,0.372788427803741,0.818233105540618,-1.45123367371741,-0.137207379237772,-0.930481668923503,1.43568945792646,-0.857350946009839,2.13225138878356,-1.98529653325558,-0.529238415903662,-2.33743492287044,"CD4+_T_Helper2"
"cell11213",-2.73721204639761,-0.459531646851464,-9.58637326817249,-10.0107057441338,-12.809723500249,1.93296603232568,3.89643044650581,0.428817397238733,-3.6716347411542,-1.68459501764548,4.60152720642349,-6.55567275926859,-8.4364054102501,-4.09875851610298,3.53669591559976,8.30900179825193,4.24919079014042,-0.179083840154413,"CD8+_Cytotoxic_T"
"cell11222",1.10153154289749,7.5678625596215,-11.7353685908348,-6.38902350542781,-1.12083471108277,0.274746845887944,2.56997945633951,-2.13732549569149,0.67152452130832,-0.155956200800574,2.38848591663223,1.52553542660904,0.516432274518086,0.0942313519977849,1.71403856957011,0.629392096863065,-0.185976032053435,0.0568046792459106,"CD19+_B"
"cell11380",-0.563794450303063,3.0683997508625,-12.7564319845461,-7.15861078565208,-1.98415583154359,-0.0689303259255953,0.135111052848244,-2.42709765295338,-0.781530996497042,-1.59931531423289,3.25526791608396,0.511820849993413,1.59762834136788,1.96711189973631,-0.0361730978073884,-1.99293381906231,-1.24234710971029,2.01176842568334,"CD19+_B"
"cell11716",-2.97041204061985,8.31014225956912,-4.79639412165262,-3.91766409872371,-5.99618145892929,2.91686824455145,-3.81078932816966,-2.67861198224615,-1.77287249073096,-2.64739093626369,-7.33225239043425,-3.51383476121144,3.62448582467072,1.10451364426398,-1.34570132562306,5.85563833438083,0.779663046706719,-0.740417805911865,"CD14+_Monocyte"
"cell11854",-2.83542873136043,6.58238540537937,-2.85428803813271,-3.17991806198625,-4.29938325485165,2.72762771145458,-6.82795907725731,-1.93232497472602,-1.38996864262424,-4.95444772490601,-4.85227917562289,-3.94677580554606,2.10482326425401,2.3096805447926,-3.22171381973653,1.9015643857919,0.357329892988418,-0.0437475583571223,"CD14+_Monocyte"
"cell12005",-1.73484333742922,4.93795914408128,0.285710940882838,0.816524071466138,4.1899455205514,-2.14853397312276,11.7133562285133,6.65299203208485,-0.0704486615652996,0.521953937176278,-7.92152620200146,-1.55890225852373,-0.381749030340029,2.56844635781294,-1.79614652017696,-5.89549618181371,4.1686097124556,-4.36800170583485,"CD4+/CD45RO+_Memory"
"cell12038",-0.720570881811825,3.98653686987348,-11.2889797686609,-8.63929725614153,-8.92553745105572,1.31743175346847,4.52866044328449,0.883662924943623,-0.301277232148758,-0.0671154702817779,2.1798654587684,-3.06358280073931,-5.3350389778618,-2.65950790799761,3.67110358262506,3.17982235066402,-4.11184323922547,2.3935700195345,"CD8+_Cytotoxic_T"
"cell12043",-2.37500894346897,4.9383801373304,0.607008448381071,0.0499147913248081,6.42878794209888,-4.94534216725144,11.347148308714,6.32703698252654,1.48483642558157,-2.98642618239762,-7.21098776131251,0.399807005315729,-2.49740214373855,1.93470613858406,-2.87010714558969,0.701045946964093,-1.62573999841069,-0.239200264218716,"CD4+/CD45RO+_Memory"
"cell12171",52.8476762852583,-3.83636492473484,5.13956583899216,0.876551790032509,-0.600851168050087,3.06233190802989,-2.15976855593388,-0.920765350406656,-1.23426635835639,2.5720663534874,-4.50794605229146,1.63556161629591,-3.37891761017466,2.51982775257792,-1.10151423852467,-1.96072071256322,-1.43908545293523,-1.54323269667622,"Dendritic"
"cell12226",-4.84447539432937,-10.806509103969,-11.1899580795102,-5.0983347772607,-1.02308621545888,7.42438869558027,1.03178825589493,2.10897613381214,4.01462235888415,0.923417064456232,2.80333982279665,3.7886584094775,-0.579642838910243,-6.85456631446291,-1.32380673361103,-2.75828606198763,-4.17754840646351,3.47952498718561,"CD8+_Cytotoxic_T"
"cell12636",-4.34263690845004,2.52967390015644,2.70134912171966,3.17798989732714,4.1419718466015,0.949000449710206,-0.58752842594748,0.280026329959118,0.958411583980615,1.67628019762357,0.342835157201341,1.30162460927607,-1.50745191336471,-1.60662413007799,-0.799749421265281,2.73901459704724,2.19664466525205,-1.09428453767721,"CD4+/CD45RA+/CD25-_Naive_T"
"cell12689",-4.47611768113766,8.17317004444193,0.540146012463161,-0.103002987433384,0.445325685881869,0.223434524973856,-1.17411705303067,-2.52007139179096,0.694082610278272,1.02394855239508,-0.889275464003431,1.68326620447326,1.40678720280431,-0.160676964682922,0.741500830497968,1.09487895950163,-2.26052089774843,0.838341441473398,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell12692",-5.2735847175119,3.93267509285448,3.40964339686976,1.94080728828205,3.02077304762159,-0.170381346917521,-5.61362559588799,-1.72318236754091,2.68335652409076,2.46364349967889,-1.57062273978514,4.68444575974885,1.9323171286061,1.66592396365975,2.16046003848445,0.915958900680346,-1.27219471856723,-5.77061765654326,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell12696",-3.32622689558758,1.57962142971424,1.87533116582831,3.11134297874499,-0.822283843098986,-3.21984331598834,1.9079820031827,-3.24374640747293,1.36759011636996,1.28979985335278,3.24129995404181,4.3875203349369,0.409762596320591,-1.90495762401851,0.902354562788953,-0.592672321979528,3.43331283455532,0.689201208625589,"CD4+/CD45RA+/CD25-_Naive_T"
"cell12856",1.24169916401736,4.49211554891971,-16.3621622734925,-10.2447833222253,-2.52653080419334,-0.945710965237072,1.4650529302328,-0.687924794423064,0.939709894148698,-1.13413460418427,3.57809463290196,-1.59211786982255,0.628295186183166,2.62226670218146,-0.594269601571588,-1.98000238332554,-0.807090109365075,-0.82892099422481,"CD19+_B"
"cell12943",1.52257338997407,4.47713309888002,-15.8694182544587,-6.90224562478227,0.771734228586019,-3.56886078117437,0.438432524306539,-2.38522544104648,-0.806917559654944,1.87162585596612,1.66876817743381,-1.15309138880736,1.37781143386801,2.06956072612166,-1.37026692350289,-2.08656827928665,0.769590645811405,3.24389716900974,"CD19+_B"
"cell13591",-5.04484796437227,6.27548298233409,1.74857807307733,1.90642376223874,-0.24620271903733,1.95435082643705,-2.98853552018453,-1.68800353995146,3.84725364950987,-1.07232442920194,2.55678852729342,3.72940920853053,-0.107779589969826,1.51556567290636,1.0186063178213,4.00595758122535,-1.4640131951971,-2.31182947815597,"CD4+/CD25_T_Reg"
"cell13713",-6.14643299134141,1.62923799051387,8.56293981840716,2.99028291086256,3.94330992944333,1.13923458139302,-3.1466225606548,-2.57430970738046,2.37219246977436,4.59399227507149,1.70674517311318,4.00036291728922,-1.46733947869541,0.504249266321863,-1.0941560909663,1.73072239817334,1.03141228726544,-3.54258937362733,"CD4+/CD25_T_Reg"
"cell14086",36.3740536159776,4.4737987633944,-1.53693345326839,-1.18347630102014,-1.88526480568415,0.486992301920544,1.5010142858599,-0.0261140940478476,0.651425302794039,-2.4788685167517,2.39431402002526,0.68302439791169,-1.81847632928974,1.25945414999402,0.714706162800866,-2.55973326110437,0.938619223835892,3.09879916504663,"Dendritic"
"cell14405",-5.47440094752421,1.15282464284278,7.57224301779732,3.55877416477113,2.79505181769699,0.768767456409255,-1.81742158048051,1.03312529543576,-0.296364664749561,2.47513236123333,0.273656305666925,6.17531683013999,-2.5420563545565,-3.01271260690127,1.75176549109195,-2.60032969653602,-1.51474621704658,-0.819189691072415,"CD4+/CD45RA+/CD25-_Naive_T"
"cell14449",-2.10552233867992,10.2792570058174,-1.44055651761699,-2.09614445734125,-0.286089493472313,-0.164378412934895,1.17401873447448,-0.785015163957868,1.32859200941324,-0.337779408445978,0.023251321277654,1.97983265028399,-1.49480624354866,0.317577643062632,-0.132945561307818,-1.49010983798721,1.07813986732006,1.65444358194038,"CD4+/CD45RA+/CD25-_Naive_T"
"cell14918",-3.71636339588528,7.19421849728801,2.24816850099782,-0.0480235399462272,4.09658245120611,1.58662343292937,-3.63737763554515,-0.658500222330361,1.02796485609483,2.04170457421967,1.64136598400655,4.91023672556711,-0.854425260870251,3.75195066125268,1.19264832265941,1.39226974732942,0.402560167057258,-0.466628276432832,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell14924",-4.61600134716877,8.48333914683004,2.83195074938629,1.41281951425992,2.12022457362245,1.1174199429859,-2.01500560450166,-2.53093053928718,0.0767782572419078,-0.838068450551356,4.34127773115145,5.17478471053534,-0.419132623855021,-2.48142436632248,3.26075008520198,-0.246148639630936,0.564544422052775,-1.21338479369698,"CD8+/CD45RA+_Naive_Cytotoxic"
"cell15236",-3.54290411979259,4.28125702443829,0.861990322915833,1.7768693408347,1.47179588488802,-3.60130362008043,13.980437125436,7.99598965446819,-1.54702908534732,-0.600104265175918,-3.29353813076654,-4.11097839233297,1.24914843065857,-0.541938087166269,1.34481317345245,-0.417686353310321,0.242436784686077,-3.20692310851893,"CD4+/CD45RO+_Memory"
"cell15270",-2.18825751819472,-0.93148920737307,4.94632378928214,4.47488931501546,3.8909040843608,-7.87846895999739,21.3657122604464,11.5834461496992,-4.93361736386396,-3.52975668454686,-4.58753577790769,-7.36669933827957,3.50316036675688,-1.62874631858447,-1.19245709434405,4.56818443040434,6.8768715373866,-11.8250059034215,"CD4+/CD45RO+_Memory"
"cell15833",-4.15085309194705,6.19049481214491,4.51548460209256,2.57569618632986,1.8243152767955,1.99711722356784,-4.21421805775936,-2.25693463382047,0.556321725433473,-2.25185071755908,5.06013563518201,2.66361621981799,-1.47871837462098,-0.441221714113821,3.03712969610219,-2.03505513632111,-2.31746877390575,1.54552724037483,"CD4+/CD25_T_Reg"
